country,iso3,reporter_code,base_year,base_year_2,future_year,future_year_2,base_window,future_window,horizon,product_level,active_threshold_usd_2024,persistence_rule,channel_type,channel_type_label,channel,channel_label,channel_order,base_value_2024_usd,future_value_2024_usd,net_contribution_2024_usd,positive_expansion_2024_usd,contraction_2024_usd,product_count,partner_count,cell_count,total_base_exports_2024_usd,total_future_exports_2024_usd,total_net_growth_2024_usd,total_positive_expansion_2024_usd,total_contraction_2024_usd,positive_expansion_share,net_growth_share,contraction_share,within_continuing_positive_expansion_share,within_continuing_net_growth_share
Germany,DEU,276,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,dying_product_cells,Dying HS4 product cells,6,13790174006.057325,190358.87132350303,-13789983647.186,118801.02664502383,13790102448.212646,6,161,288,1754948370720.9104,1719884616022.3787,-35063754698.531746,294032016315.924,329095771014.45575,4.0404112495483325e-07,0.39328314282792537,0.04190300715716856,,
Germany,DEU,276,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,below_threshold_product_residual,Below-threshold product residual cells,7,139712.37071773043,335180.3863832659,195468.01566553555,291915.8141992472,96447.7985337117,11,38,87,1754948370720.9104,1719884616022.3787,-35063754698.531746,294032016315.924,329095771014.45575,9.928028173829783e-07,-5.5746458799439564e-06,2.930690912144087e-07,,
Germany,DEU,276,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_new_product,New reporter partners with net-new HS4 products,1,665.8816778653529,5899163.887842467,5898498.006164601,5899163.887842467,665.8816778653529,11,2,11,1754948370720.9104,1719884616022.3787,-35063754698.531746,294032016315.924,329095771014.45575,2.0062998450835653e-05,-0.00016822208736281155,2.023367470851224e-09,,
Germany,DEU,276,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_existing_product,New reporter partners with continuing HS4 products,2,322861.98985608114,762316035.5152913,761993173.5254354,762302274.1299379,309100.6045025695,689,6,801,1754948370720.9104,1719884616022.3787,-35063754698.531746,294032016315.924,329095771014.45575,0.00259258254825855,-0.021731647967447795,9.392421043568865e-07,,
Germany,DEU,276,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_new_product,Existing reporter partners with net-new HS4 products,3,7040170642.431988,25162459985.92923,18122289343.497242,18577396324.524033,455106981.02678764,43,203,3061,1754948370720.9104,1719884616022.3787,-35063754698.531746,294032016315.924,329095771014.45575,0.06318154246360527,-0.5168382422050224,0.0013829013348421204,,
Germany,DEU,276,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_existing_product,Existing reporter partners with continuing HS4 products,4,1721914303681.4253,1693693698054.077,-28220605627.348274,274681397493.92575,302902003121.274,1155,215,137374,1754948370720.9104,1719884616022.3787,-35063754698.531746,294032016315.924,329095771014.45575,0.9341887354157824,0.8048369568513432,0.9204068535659451,,
Germany,DEU,276,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,lost_reporter_partner,Lost reporter partners,5,12203193723.949003,259568421.10156834,-11943625302.847435,4461520.005655118,11948086822.85309,240,7,310,1754948370720.9104,1719884616022.3787,-35063754698.531746,294032016315.924,329095771014.45575,1.5173585725649067e-05,0.3406259656313293,0.0363058047996863,,
Germany,DEU,276,2017,2018,2022,2023,2017-2018,2022-2023,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,reporter_partner_product_residual,Reporter-partner/product residual cells,6,13790379145.232529,674361.8676613439,-13789704783.364868,559539.4507988458,13790264322.815666,48,170,407,1754948370720.9104,1719884616022.3787,-35063754698.531746,294032016315.924,329095771014.45575,1.902988177306672e-06,0.3932751897771603,0.0419034990340545,,
Germany,DEU,276,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,net_new_product,Net-new HS4 products,1,3580198817.915296,26844847316.785007,23264648498.869713,23390700058.749596,126051559.87988138,49,202,2958,1738256827567.3296,1639371878712.0479,-98884948855.28166,256536266347.01538,355421215202.2972,0.09117892137367084,-0.23526986430379387,0.0003546540118831564,,
Germany,DEU,276,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_new_product_specific_partner,Continuing HS4 products to new product-specific partners,2,5813145731.139352,30086200802.007652,24273055070.868305,24690396096.648296,417341025.7799932,1091,200,7365,1738256827567.3296,1639371878712.0479,-98884948855.28166,256536266347.01538,355421215202.2972,0.09624524613315186,-0.24546764044335984,0.00117421529140418,,
Germany,DEU,276,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_existing_product_specific_partner,Continuing HS4 products to existing product-specific partners,3,1681847570152.3464,1578350910213.2043,-103496659939.14253,206386555508.53726,309883215447.6798,1113,199,58416,1738256827567.3296,1639371878712.0479,-98884948855.28166,256536266347.01538,355421215202.2972,0.8045121980116415,1.046637138788534,0.8718759662990341,,
Germany,DEU,276,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_lost_product_specific_partner,Continuing HS4 products to lost product-specific partners,4,30256629026.002712,1518291033.57248,-28738337992.430233,171881938.21773326,28910219930.64796,1078,212,8260,1738256827567.3296,1639371878712.0479,-98884948855.28166,256536266347.01538,355421215202.2972,0.0006700102900274903,0.29062398600710054,0.08134072670420915,,
Germany,DEU,276,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_below_threshold_product_specific_partner_residual,Continuing HS4 products below product-specific partner threshold,5,3388871131.822758,2526730363.5300345,-862140768.2927226,1888288679.5852194,2750429447.8779426,1148,236,64466,1738256827567.3296,1639371878712.0479,-98884948855.28166,256536266347.01538,355421215202.2972,0.007360708512966897,0.008718624808659885,0.007738506679497071,,
Germany,DEU,276,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,dying_product_cells,Dying HS4 product cells,6,13370373792.898237,44866190.367020085,-13325507602.531218,8411563.604768684,13333919166.135984,10,171,425,1738256827567.3296,1639371878712.0479,-98884948855.28166,256536266347.01538,355421215202.2972,3.2788984281038854e-05,0.13475769322622724,0.03751582234208118,,
Germany,DEU,276,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,below_threshold_product_residual,Below-threshold product residual cells,7,38915.20481314013,32792.58184241468,-6122.622970725458,32501.672563089494,38624.295533814955,6,27,41,1738256827567.3296,1639371878712.0479,-98884948855.28166,256536266347.01538,355421215202.2972,1.2669426052659797e-07,6.191663181912477e-08,1.086718909332155e-07,,
Germany,DEU,276,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_new_product,New reporter partners with net-new HS4 products,1,0.0,4375600.672484021,4375600.672484021,4375600.672484021,0.0,9,1,9,1738256827567.3296,1639371878712.0479,-98884948855.28166,256536266347.01538,355421215202.2972,1.7056460417043596e-05,-4.424941028070634e-05,0.0,,
Germany,DEU,276,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,new_reporter_partner_existing_product,New reporter partners with continuing HS4 products,2,169346.3682550197,799095612.8783213,798926266.510066,799066747.1201816,140480.6101152727,684,3,752,1738256827567.3296,1639371878712.0479,-98884948855.28166,256536266347.01538,355421215202.2972,0.0031148295658099574,-0.008079351567236956,3.9525105454190326e-07,,
Germany,DEU,276,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_new_product,Existing reporter partners with net-new HS4 products,3,3580190369.858773,26840471716.112526,23260281346.25375,23386324458.077103,126043111.82335818,49,200,2948,1738256827567.3296,1639371878712.0479,-98884948855.28166,256536266347.01538,355421215202.2972,0.09116186491325376,-0.23522570032670212,0.0003546302427434375,,
Germany,DEU,276,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,existing_reporter_partner_existing_product,Existing reporter partners with continuing HS4 products,4,1705898066750.2354,1611422763867.82,-94475302882.41534,232336630206.84048,326811933089.25586,1149,215,137447,1738256827567.3296,1639371878712.0479,-98884948855.28166,256536266347.01538,355421215202.2972,0.905667777563114,0.9554062976831809,0.9195059808212135,,
Germany,DEU,276,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,lost_reporter_partner,Lost reporter partners,5,15407555138.948296,259838337.842624,-15147716801.105677,990675.2546749839,15148707476.36035,191,8,247,1738256827567.3296,1639371878712.0479,-98884948855.28166,256536266347.01538,355421215202.2972,3.861735686660779e-06,0.15318526202884925,0.04262184368408642,,
Germany,DEU,276,2018,2019,2023,2024,2018-2019,2023-2024,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_partner_first,Partner-first: reporter-partner status,reporter_partner_product_residual,Reporter-partner/product residual cells,6,13370845961.918947,45333576.72202781,-13325512385.196918,8878659.050497077,13334391044.247417,67,181,528,1738256827567.3296,1639371878712.0479,-98884948855.28166,256536266347.01538,355421215202.2972,3.460976171878544e-05,0.13475774159218948,0.037517150000901896,,
Greece,GRC,300,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,net_new_product,Net-new HS4 products,1,23925637.489438653,250259689.05216122,226334051.56272256,245836217.8514101,19502166.28868755,173,118,2106,13978909006.57216,16938932734.95535,2960023728.3831873,10821732203.273935,7861708474.89075,0.02271690088367151,0.07646359365042991,0.002480652437186506,,
Greece,GRC,300,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_new_product_specific_partner,Continuing HS4 products to new product-specific partners,2,156746183.1242748,6585031574.969728,6428285391.845454,6471573211.247376,43287819.401922196,552,125,2888,13978909006.57216,16938932734.95535,2960023728.3831873,10821732203.273935,7861708474.89075,0.5980163886599882,2.171700628682692,0.005506159321498339,,
Greece,GRC,300,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_to_existing_product_specific_partner,Continuing HS4 products to existing product-specific partners,3,8380250481.262993,9117510011.580734,737259530.3177422,3275780531.1465416,2538521000.8287992,421,84,2150,13978909006.57216,16938932734.95535,2960023728.3831873,10821732203.273935,7861708474.89075,0.3027038989336207,0.24907216899928206,0.3228968625504873,,
Greece,GRC,300,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_lost_product_specific_partner,Continuing HS4 products to lost product-specific partners,4,4675271787.316839,97066648.38308054,-4578205138.933759,21020542.03265982,4599225680.966417,487,91,1409,13978909006.57216,16938932734.95535,2960023728.3831873,10821732203.273935,7861708474.89075,0.0019424378313760533,-1.5466785266057472,0.5850160554357532,,
Greece,GRC,300,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,existing_product_below_threshold_product_specific_partner_residual,Continuing HS4 products below product-specific partner threshold,5,599969017.5826873,849313530.569788,249344512.98710066,770497826.7913281,521153313.80422735,643,207,16109,13978909006.57216,16938932734.95535,2960023728.3831873,10821732203.273935,7861708474.89075,0.0711991215748461,0.084237335868688,0.06629008382449204,,
Greece,GRC,300,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,dying_product_cells,Dying HS4 product cells,6,96657399.82042468,5855639.700572072,-90801760.1198526,3494308.1894552005,94296068.30930778,43,66,378,13978909006.57216,16938932734.95535,2960023728.3831873,10821732203.273935,7861708474.89075,0.0003228973073643474,-0.030676024401145592,0.01199434812553491,,
Greece,GRC,300,1988,1989,1993,1994,1988-1989,1993-1994,5,hs4,50000.0,adjacent_2_base_years_and_adjacent_2_future_years,combined_product_first,Product-first: product-specific partner status,below_threshold_product_residual,Below-threshold product residual cells,7,46088499.97550519,33895640.699283645,-12192859.276221551,33529566.01516551,45722425.29138706,318,88,1287,13978909006.57216,16938932734.95535,2960023728.3831873,10821732203.273935,7861708474.89075,0.0030983548091332086,-0.004119176194199459,0.005815838305047611,,
